customer_id,customer_age,customer_gender,customer_location,customer_membership,customer_engagement_score,order_id,order_date,order_value,order_frequency,payment_method,discount_applied,return_status,product_id,product_category,product_price,product_rating,inventory_status,source,recommendation_score
CUST00806,46,Female,Hyderabad,Regular,59,ORD000806,2025-03-16,201.09,7,UPI,35,No,PROD00806,Accessories,2616.96,1.1,In Stock,Word of Mouth,4
CUST00807,21,Female,Pune,Silver,2,ORD000807,2025-03-17,4592.01,7,UPI,24,No,PROD00807,Accessories,8348.17,2.5,In Stock,Google Ads,10
CUST00808,27,Male,Pune,Regular,65,ORD000808,2025-03-18,4250.62,9,UPI,2,No,PROD00808,Groceries,394.7,2.1,In Stock,Google Ads,6
CUST00809,34,Male,Kolkata,Gold,60,ORD000809,2025-03-19,3763.0,8,Net Banking,8,Yes,PROD00809,Electronics,16836.8,3.0,In Stock,Social Media,10
CUST00810,27,Male,Delhi,Silver,51,ORD000810,2025-03-20,1005.51,6,Net Banking,21,No,PROD00810,Clothing,10318.61,2.3,In Stock,Social Media,5
CUST00811,34,Female,Hyderabad,Gold,30,ORD000811,2025-03-21,777.75,6,Net Banking,22,No,PROD00811,Electronics,2869.28,3.9,In Stock,Google Ads,9
CUST00812,37,Female,Hyderabad,Regular,11,ORD000812,2025-03-22,524.5,5,UPI,11,No,PROD00812,Electronics,4815.91,3.0,In Stock,Google Ads,3
CUST00813,41,Male,Delhi,Silver,92,ORD000813,2025-03-23,3675.34,1,UPI,9,No,PROD00813,Clothing,9014.71,1.5,In Stock,Email Marketing,2
CUST00814,22,Female,Pune,Silver,76,ORD000814,2025-03-24,4658.28,9,Credit Card,33,Yes,PROD00814,Groceries,3858.5,4.0,Out of Stock,Email Marketing,6
CUST00815,51,Male,Pune,Silver,39,ORD000815,2025-03-25,2266.57,9,Credit Card,42,Yes,PROD00815,Accessories,5445.12,1.4,In Stock,Social Media,7
CUST00816,23,Female,Pune,Regular,90,ORD000816,2025-03-26,771.88,9,Net Banking,9,No,PROD00816,Accessories,10734.27,4.4,In Stock,Email Marketing,5
CUST00817,19,Male,Bangalore,Silver,77,ORD000817,2025-03-27,2659.49,8,Net Banking,29,Yes,PROD00817,Electronics,16668.92,4.7,In Stock,Google Ads,1
CUST00818,30,Male,Hyderabad,Regular,72,ORD000818,2025-03-28,1874.39,3,Wallet,21,No,PROD00818,Groceries,8096.61,2.3,Out of Stock,Social Media,3
CUST00819,60,Female,Mumbai,Silver,63,ORD000819,2025-03-29,1999.16,1,Net Banking,5,No,PROD00819,Accessories,14367.81,4.7,Out of Stock,Word of Mouth,3
CUST00820,60,Male,Delhi,Regular,64,ORD000820,2025-03-30,3182.39,8,Credit Card,49,No,PROD00820,Groceries,17546.02,4.2,In Stock,Word of Mouth,4
CUST00821,28,Male,Pune,Gold,61,ORD000821,2025-03-31,3649.85,7,Credit Card,1,No,PROD00821,Clothing,4404.39,4.7,In Stock,Google Ads,10
CUST00822,64,Male,Kolkata,Regular,54,ORD000822,2025-04-01,730.9,5,Credit Card,29,No,PROD00822,Electronics,16163.12,3.7,Out of Stock,Email Marketing,6
CUST00823,40,Female,Pune,Gold,92,ORD000823,2025-04-02,370.83,7,UPI,1,No,PROD00823,Electronics,15172.3,1.9,In Stock,Word of Mouth,5
CUST00824,33,Female,Pune,Gold,94,ORD000824,2025-04-03,4972.79,4,UPI,31,No,PROD00824,Groceries,7203.05,4.6,In Stock,Email Marketing,1
CUST00825,48,Male,Chennai,Gold,73,ORD000825,2025-04-04,1317.1,9,Net Banking,41,No,PROD00825,Accessories,19791.45,1.7,Out of Stock,Word of Mouth,6
CUST00826,28,Female,Bangalore,Silver,95,ORD000826,2025-04-05,458.39,2,Wallet,15,No,PROD00826,Groceries,5325.19,1.9,In Stock,Email Marketing,9
CUST00827,33,Female,Delhi,Regular,58,ORD000827,2025-04-06,1111.4,9,Wallet,11,Yes,PROD00827,Clothing,5170.58,2.1,In Stock,Word of Mouth,1
CUST00828,25,Male,Chennai,Platinum,85,ORD000828,2025-04-07,387.0,9,Wallet,0,Yes,PROD00828,Accessories,15467.96,2.2,Out of Stock,Word of Mouth,8
CUST00829,21,Male,Chennai,Regular,56,ORD000829,2025-04-08,2080.69,5,UPI,7,No,PROD00829,Accessories,8749.68,3.1,In Stock,Social Media,8
CUST00830,57,Male,Kolkata,Silver,34,ORD000830,2025-04-09,4051.53,1,Credit Card,47,No,PROD00830,Groceries,6682.82,3.9,In Stock,Social Media,3
CUST00831,21,Male,Hyderabad,Silver,31,ORD000831,2025-04-10,1837.97,7,Credit Card,49,No,PROD00831,Clothing,3655.39,4.7,In Stock,Google Ads,9
CUST00832,42,Female,Kolkata,Silver,52,ORD000832,2025-04-11,2332.08,4,UPI,12,No,PROD00832,Accessories,15330.12,1.4,In Stock,Word of Mouth,8
CUST00833,20,Male,Hyderabad,Regular,89,ORD000833,2025-04-12,3442.82,9,Wallet,14,No,PROD00833,Electronics,15747.8,4.8,In Stock,Email Marketing,3
CUST00834,49,Female,Hyderabad,Silver,76,ORD000834,2025-04-13,2642.69,6,Wallet,43,No,PROD00834,Clothing,11374.62,4.7,In Stock,Word of Mouth,10
CUST00835,20,Female,Delhi,Gold,1,ORD000835,2025-04-14,4334.94,3,Net Banking,7,No,PROD00835,Accessories,19150.54,1.2,In Stock,Email Marketing,5
CUST00836,44,Male,Pune,Regular,55,ORD000836,2025-04-15,4356.97,6,Net Banking,9,No,PROD00836,Groceries,6431.45,2.4,Out of Stock,Email Marketing,3
CUST00837,46,Female,Delhi,Gold,22,ORD000837,2025-04-16,247.57,6,Wallet,45,No,PROD00837,Accessories,4470.42,4.3,In Stock,Word of Mouth,5
CUST00838,49,Male,Bangalore,Regular,40,ORD000838,2025-04-17,3934.62,5,UPI,4,No,PROD00838,Electronics,13581.59,3.4,In Stock,Email Marketing,9
CUST00839,36,Other,Hyderabad,Regular,1,ORD000839,2025-04-18,2411.52,2,Wallet,49,No,PROD00839,Clothing,15192.33,4.1,In Stock,Google Ads,4
CUST00840,38,Female,Chennai,Regular,65,ORD000840,2025-04-19,4946.43,2,Net Banking,18,No,PROD00840,Accessories,4575.63,3.9,In Stock,Social Media,6
CUST00841,22,Female,Pune,Regular,63,ORD000841,2025-04-20,2519.51,7,Wallet,46,No,PROD00841,Electronics,1624.55,3.0,In Stock,Email Marketing,3
CUST00842,35,Female,Mumbai,Gold,54,ORD000842,2025-04-21,4937.1,2,UPI,37,No,PROD00842,Accessories,16229.28,1.2,Out of Stock,Word of Mouth,3
CUST00843,45,Male,Bangalore,Regular,42,ORD000843,2025-04-22,3821.93,6,Credit Card,10,No,PROD00843,Accessories,19532.39,3.3,In Stock,Social Media,5
CUST00844,59,Female,Delhi,Regular,21,ORD000844,2025-04-23,1393.3,5,UPI,42,No,PROD00844,Clothing,12928.98,1.2,In Stock,Google Ads,8
CUST00845,39,Female,Kolkata,Regular,79,ORD000845,2025-04-24,2784.3,4,UPI,19,No,PROD00845,Groceries,5629.55,3.4,In Stock,Email Marketing,8
CUST00846,38,Female,Bangalore,Silver,81,ORD000846,2025-04-25,4962.25,7,Net Banking,19,No,PROD00846,Groceries,19933.78,4.2,In Stock,Email Marketing,3
CUST00847,23,Female,Bangalore,Silver,22,ORD000847,2025-04-26,4316.15,8,UPI,20,No,PROD00847,Electronics,17876.01,3.3,In Stock,Social Media,8
CUST00848,18,Female,Pune,Regular,38,ORD000848,2025-04-27,667.36,4,UPI,17,No,PROD00848,Electronics,10316.27,5.0,In Stock,Email Marketing,8
CUST00849,22,Male,Bangalore,Regular,99,ORD000849,2025-04-28,3590.59,1,Net Banking,49,No,PROD00849,Electronics,16523.89,2.8,In Stock,Word of Mouth,3
CUST00850,58,Male,Bangalore,Gold,80,ORD000850,2025-04-29,1858.78,1,Net Banking,9,No,PROD00850,Clothing,16334.83,4.0,Out of Stock,Social Media,10
CUST00851,29,Female,Mumbai,Regular,8,ORD000851,2025-04-30,233.51,1,Credit Card,33,No,PROD00851,Groceries,18702.5,3.7,In Stock,Social Media,10
CUST00852,43,Male,Kolkata,Regular,62,ORD000852,2025-05-01,2136.71,1,Wallet,25,No,PROD00852,Electronics,16834.38,5.0,In Stock,Email Marketing,2
CUST00853,63,Female,Kolkata,Regular,47,ORD000853,2025-05-02,1326.82,5,UPI,29,No,PROD00853,Electronics,12909.22,3.9,In Stock,Google Ads,10
CUST00854,51,Female,Kolkata,Silver,17,ORD000854,2025-05-03,4130.57,4,Net Banking,8,No,PROD00854,Accessories,12225.14,1.7,In Stock,Google Ads,2
CUST00855,31,Male,Hyderabad,Regular,17,ORD000855,2025-05-04,1819.19,9,Credit Card,45,No,PROD00855,Accessories,9400.41,4.8,In Stock,Google Ads,9
CUST00856,43,Male,Chennai,Silver,90,ORD000856,2025-05-05,4172.11,3,Wallet,30,No,PROD00856,Electronics,12567.06,3.7,In Stock,Google Ads,7
CUST00857,62,Female,Kolkata,Regular,13,ORD000857,2025-05-06,202.87,7,Net Banking,41,No,PROD00857,Accessories,15924.81,1.2,In Stock,Social Media,6
CUST00858,44,Male,Bangalore,Platinum,17,ORD000858,2025-05-07,1677.53,8,Wallet,3,No,PROD00858,Accessories,19383.85,3.6,Out of Stock,Social Media,7
CUST00859,26,Female,Bangalore,Regular,38,ORD000859,2025-05-08,1357.59,6,Wallet,5,No,PROD00859,Accessories,9399.02,4.5,In Stock,Email Marketing,8
CUST00860,43,Male,Kolkata,Silver,81,ORD000860,2025-05-09,1321.12,1,UPI,13,No,PROD00860,Clothing,11515.7,3.3,In Stock,Google Ads,1
CUST00861,64,Female,Pune,Regular,78,ORD000861,2025-05-10,527.3,8,UPI,3,No,PROD00861,Electronics,8951.63,2.4,Out of Stock,Google Ads,8
CUST00862,39,Male,Kolkata,Regular,45,ORD000862,2025-05-11,1098.2,3,Net Banking,25,No,PROD00862,Electronics,13402.92,4.3,In Stock,Email Marketing,3
CUST00863,64,Female,Bangalore,Silver,6,ORD000863,2025-05-12,2866.64,8,Wallet,46,Yes,PROD00863,Accessories,12635.42,4.1,In Stock,Email Marketing,3
CUST00864,47,Male,Hyderabad,Regular,35,ORD000864,2025-05-13,1598.53,4,Net Banking,47,No,PROD00864,Clothing,454.89,3.2,Out of Stock,Email Marketing,6
CUST00865,60,Female,Delhi,Gold,14,ORD000865,2025-05-14,2203.49,8,Net Banking,38,No,PROD00865,Accessories,10869.12,1.6,In Stock,Word of Mouth,4
CUST00866,34,Male,Delhi,Gold,72,ORD000866,2025-05-15,2008.96,1,Wallet,16,No,PROD00866,Clothing,1860.89,2.0,In Stock,Email Marketing,4
CUST00867,43,Female,Kolkata,Gold,61,ORD000867,2025-05-16,4404.34,3,Net Banking,18,No,PROD00867,Electronics,625.03,4.0,In Stock,Email Marketing,4
CUST00868,53,Female,Mumbai,Regular,15,ORD000868,2025-05-17,4545.44,6,Wallet,48,No,PROD00868,Accessories,15844.82,4.2,In Stock,Word of Mouth,10
CUST00869,18,Male,Kolkata,Silver,54,ORD000869,2025-05-18,2566.19,9,Wallet,5,No,PROD00869,Electronics,5247.13,2.1,In Stock,Google Ads,9
CUST00870,25,Male,Pune,Regular,27,ORD000870,2025-05-19,1784.75,2,Wallet,28,No,PROD00870,Clothing,6879.04,2.5,In Stock,Social Media,8
CUST00871,52,Male,Kolkata,Gold,13,ORD000871,2025-05-20,712.64,1,Wallet,10,No,PROD00871,Groceries,1375.28,1.3,In Stock,Google Ads,3
CUST00872,32,Female,Delhi,Silver,31,ORD000872,2025-05-21,4776.33,3,Credit Card,15,No,PROD00872,Clothing,3672.06,3.9,In Stock,Social Media,1
CUST00873,64,Female,Bangalore,Gold,35,ORD000873,2025-05-22,489.09,4,Wallet,29,No,PROD00873,Groceries,15335.54,1.0,In Stock,Social Media,1
CUST00874,39,Female,Kolkata,Regular,60,ORD000874,2025-05-23,1628.72,5,UPI,24,No,PROD00874,Electronics,9921.26,1.2,Out of Stock,Email Marketing,1
CUST00875,31,Male,Bangalore,Silver,6,ORD000875,2025-05-24,1630.72,3,UPI,39,No,PROD00875,Electronics,17625.3,1.0,Out of Stock,Email Marketing,4
CUST00876,43,Male,Bangalore,Regular,69,ORD000876,2025-05-25,1737.93,2,UPI,10,No,PROD00876,Accessories,8005.12,3.6,In Stock,Word of Mouth,6
CUST00877,45,Female,Mumbai,Silver,86,ORD000877,2025-05-26,988.58,2,Wallet,6,No,PROD00877,Groceries,5447.14,2.7,Out of Stock,Google Ads,4
CUST00878,40,Female,Bangalore,Regular,58,ORD000878,2025-05-27,3959.17,7,UPI,25,No,PROD00878,Clothing,7017.24,2.2,In Stock,Google Ads,3
CUST00879,31,Other,Delhi,Silver,49,ORD000879,2025-05-28,787.99,9,Credit Card,21,No,PROD00879,Electronics,14284.16,4.7,In Stock,Social Media,8
CUST00880,41,Male,Hyderabad,Silver,23,ORD000880,2025-05-29,3247.55,2,Net Banking,24,No,PROD00880,Groceries,11144.61,1.8,In Stock,Email Marketing,8
CUST00881,19,Female,Hyderabad,Silver,89,ORD000881,2025-05-30,794.46,7,Wallet,18,No,PROD00881,Clothing,18093.41,2.6,In Stock,Email Marketing,6
CUST00882,62,Male,Chennai,Regular,34,ORD000882,2025-05-31,538.57,7,UPI,30,No,PROD00882,Groceries,12083.16,4.8,Out of Stock,Google Ads,9
CUST00883,43,Male,Pune,Silver,26,ORD000883,2025-06-01,4565.26,7,Credit Card,25,No,PROD00883,Clothing,9911.06,2.7,In Stock,Word of Mouth,10
CUST00884,31,Female,Kolkata,Regular,47,ORD000884,2025-06-02,1112.62,3,Net Banking,41,No,PROD00884,Clothing,15736.48,3.2,In Stock,Email Marketing,1
CUST00885,24,Female,Pune,Regular,5,ORD000885,2025-06-03,4142.0,7,Credit Card,40,No,PROD00885,Clothing,18955.92,1.3,In Stock,Word of Mouth,8
CUST00886,20,Other,Delhi,Regular,90,ORD000886,2025-06-04,2814.23,1,UPI,35,Yes,PROD00886,Clothing,7181.33,4.2,In Stock,Google Ads,6
CUST00887,64,Male,Bangalore,Regular,20,ORD000887,2025-06-05,573.71,1,Credit Card,22,No,PROD00887,Groceries,5072.54,2.7,In Stock,Google Ads,1
CUST00888,40,Male,Hyderabad,Regular,6,ORD000888,2025-06-06,4786.15,5,Net Banking,46,No,PROD00888,Groceries,12362.73,4.2,Out of Stock,Word of Mouth,4
CUST00889,63,Female,Pune,Silver,70,ORD000889,2025-06-07,1385.41,2,UPI,12,No,PROD00889,Accessories,10027.57,2.0,In Stock,Email Marketing,5
CUST00890,60,Female,Delhi,Regular,59,ORD000890,2025-06-08,4326.3,9,Net Banking,24,No,PROD00890,Groceries,19784.79,2.7,In Stock,Google Ads,7
CUST00891,64,Male,Hyderabad,Regular,64,ORD000891,2025-06-09,1010.29,7,Credit Card,1,No,PROD00891,Groceries,9301.0,4.1,In Stock,Social Media,8
CUST00892,62,Male,Bangalore,Gold,18,ORD000892,2025-06-10,4298.93,4,Wallet,1,No,PROD00892,Accessories,1579.2,4.9,In Stock,Google Ads,9
CUST00893,35,Male,Pune,Regular,4,ORD000893,2025-06-11,263.5,4,Wallet,15,No,PROD00893,Groceries,19549.64,1.2,In Stock,Email Marketing,6
CUST00894,55,Female,Hyderabad,Silver,17,ORD000894,2025-06-12,2656.55,2,Wallet,8,No,PROD00894,Clothing,16887.38,4.2,In Stock,Social Media,10
CUST00895,52,Male,Kolkata,Silver,14,ORD000895,2025-06-13,3893.32,5,Wallet,27,No,PROD00895,Electronics,3647.18,2.2,In Stock,Google Ads,9
CUST00896,32,Male,Kolkata,Gold,78,ORD000896,2025-06-14,4687.02,4,Net Banking,12,No,PROD00896,Electronics,18101.64,3.2,In Stock,Email Marketing,4
CUST00897,42,Male,Chennai,Silver,13,ORD000897,2025-06-15,4564.17,1,Wallet,34,No,PROD00897,Accessories,6879.27,2.2,Out of Stock,Email Marketing,8
CUST00898,54,Male,Chennai,Silver,7,ORD000898,2025-06-16,4134.2,8,Net Banking,40,Yes,PROD00898,Groceries,7604.53,3.5,In Stock,Google Ads,3
CUST00899,45,Male,Hyderabad,Gold,44,ORD000899,2025-06-17,4463.32,3,UPI,12,No,PROD00899,Groceries,18137.19,2.4,In Stock,Email Marketing,4
CUST00900,27,Female,Delhi,Regular,15,ORD000900,2025-06-18,1156.25,6,Wallet,30,Yes,PROD00900,Accessories,10649.3,2.3,Out of Stock,Word of Mouth,10
CUST00901,56,Male,Kolkata,Gold,19,ORD000901,2025-06-19,1564.08,4,Net Banking,20,No,PROD00901,Electronics,2841.48,1.2,In Stock,Social Media,4
CUST00902,34,Female,Delhi,Regular,63,ORD000902,2025-06-20,1587.05,9,Wallet,31,No,PROD00902,Clothing,7444.22,1.6,In Stock,Word of Mouth,6
CUST00903,56,Male,Delhi,Gold,35,ORD000903,2025-06-21,2009.86,7,Wallet,33,No,PROD00903,Groceries,14469.74,4.7,In Stock,Google Ads,9
CUST00904,39,Female,Hyderabad,Regular,81,ORD000904,2025-06-22,2087.94,9,Wallet,7,No,PROD00904,Accessories,3566.27,5.0,In Stock,Word of Mouth,6
CUST00905,43,Female,Delhi,Silver,35,ORD000905,2025-06-23,2813.87,3,Net Banking,40,No,PROD00905,Clothing,11845.6,4.1,In Stock,Google Ads,1
CUST00906,61,Female,Kolkata,Regular,19,ORD000906,2025-06-24,967.42,1,Credit Card,47,No,PROD00906,Accessories,13935.96,2.1,In Stock,Google Ads,5
CUST00907,42,Female,Bangalore,Silver,20,ORD000907,2025-06-25,3517.98,5,Wallet,1,No,PROD00907,Accessories,6942.69,2.6,Out of Stock,Email Marketing,9
CUST00908,34,Male,Chennai,Regular,100,ORD000908,2025-06-26,1004.32,3,Wallet,37,No,PROD00908,Accessories,13908.23,4.0,Out of Stock,Email Marketing,5
CUST00909,30,Male,Bangalore,Gold,35,ORD000909,2025-06-27,1689.48,6,UPI,31,No,PROD00909,Electronics,17695.73,4.9,In Stock,Google Ads,6
CUST00910,37,Female,Delhi,Gold,32,ORD000910,2025-06-28,2616.06,8,Credit Card,39,Yes,PROD00910,Electronics,9495.12,2.8,In Stock,Social Media,3
CUST00911,42,Other,Bangalore,Regular,48,ORD000911,2025-06-29,4022.91,4,Net Banking,27,No,PROD00911,Accessories,7719.9,4.3,Out of Stock,Social Media,8
CUST00912,21,Female,Kolkata,Gold,44,ORD000912,2025-06-30,3749.45,5,UPI,36,No,PROD00912,Groceries,5098.05,4.9,In Stock,Social Media,10
CUST00913,27,Female,Kolkata,Silver,24,ORD000913,2025-07-01,3298.56,5,Wallet,40,No,PROD00913,Clothing,12123.69,4.5,In Stock,Word of Mouth,4
CUST00914,20,Female,Delhi,Silver,61,ORD000914,2025-07-02,947.71,4,UPI,0,No,PROD00914,Groceries,17609.06,1.9,In Stock,Google Ads,4
CUST00915,58,Male,Hyderabad,Regular,17,ORD000915,2025-07-03,2825.82,4,UPI,40,Yes,PROD00915,Electronics,6560.76,1.0,Out of Stock,Email Marketing,5
CUST00916,62,Male,Bangalore,Regular,71,ORD000916,2025-07-04,619.74,4,Wallet,9,No,PROD00916,Clothing,7985.09,3.0,In Stock,Word of Mouth,10
CUST00917,35,Female,Hyderabad,Regular,50,ORD000917,2025-07-05,2011.34,4,Credit Card,3,Yes,PROD00917,Accessories,8191.85,3.1,In Stock,Word of Mouth,9
CUST00918,64,Female,Hyderabad,Regular,65,ORD000918,2025-07-06,2184.88,4,Credit Card,34,No,PROD00918,Groceries,11260.17,1.8,In Stock,Email Marketing,8
CUST00919,53,Male,Mumbai,Gold,99,ORD000919,2025-07-07,391.09,5,UPI,9,No,PROD00919,Groceries,4645.34,2.1,Out of Stock,Google Ads,7
CUST00920,64,Female,Delhi,Regular,32,ORD000920,2025-07-08,1515.14,2,Wallet,46,No,PROD00920,Accessories,16462.0,4.1,In Stock,Word of Mouth,5
CUST00921,39,Male,Chennai,Gold,36,ORD000921,2025-07-09,4787.12,2,Net Banking,10,No,PROD00921,Groceries,5982.49,2.9,In Stock,Google Ads,9
CUST00922,51,Female,Kolkata,Regular,13,ORD000922,2025-07-10,4777.44,9,UPI,13,Yes,PROD00922,Electronics,14136.72,2.3,In Stock,Google Ads,9
CUST00923,64,Male,Kolkata,Silver,70,ORD000923,2025-07-11,1891.17,2,Net Banking,37,No,PROD00923,Accessories,10312.99,3.5,In Stock,Google Ads,10
CUST00924,25,Male,Delhi,Silver,58,ORD000924,2025-07-12,406.88,6,UPI,11,No,PROD00924,Groceries,11759.36,3.6,In Stock,Email Marketing,10
CUST00925,57,Female,Pune,Gold,14,ORD000925,2025-07-13,1059.66,2,UPI,44,No,PROD00925,Accessories,3674.21,4.1,Out of Stock,Google Ads,2
CUST00926,61,Male,Pune,Regular,37,ORD000926,2025-07-14,2082.65,5,Wallet,16,No,PROD00926,Clothing,14726.96,1.6,In Stock,Word of Mouth,4
CUST00927,36,Female,Pune,Regular,79,ORD000927,2025-07-15,4749.34,4,Wallet,15,No,PROD00927,Accessories,3853.55,4.0,In Stock,Email Marketing,8
CUST00928,59,Female,Chennai,Regular,68,ORD000928,2025-07-16,877.76,7,Net Banking,34,No,PROD00928,Groceries,2358.13,3.4,In Stock,Email Marketing,1
CUST00929,58,Female,Kolkata,Regular,40,ORD000929,2025-07-17,3864.88,7,Net Banking,1,Yes,PROD00929,Electronics,10978.92,1.2,In Stock,Word of Mouth,5
CUST00930,54,Male,Delhi,Regular,59,ORD000930,2025-07-18,721.68,6,Credit Card,10,No,PROD00930,Accessories,14215.01,4.1,In Stock,Email Marketing,8
CUST00931,23,Male,Kolkata,Regular,80,ORD000931,2025-07-19,4910.04,5,Wallet,40,No,PROD00931,Accessories,1095.71,2.5,In Stock,Word of Mouth,2
CUST00932,43,Male,Hyderabad,Regular,92,ORD000932,2025-07-20,2031.76,1,UPI,2,No,PROD00932,Groceries,1480.97,2.3,Out of Stock,Social Media,2
CUST00933,51,Other,Bangalore,Silver,16,ORD000933,2025-07-21,3921.13,3,UPI,28,No,PROD00933,Electronics,16073.32,2.8,In Stock,Word of Mouth,8
CUST00934,62,Female,Bangalore,Regular,62,ORD000934,2025-07-22,1844.44,9,Credit Card,17,No,PROD00934,Electronics,16199.75,2.4,In Stock,Email Marketing,10
CUST00935,23,Female,Kolkata,Regular,4,ORD000935,2025-07-23,3212.81,1,Wallet,19,No,PROD00935,Clothing,4981.56,2.4,In Stock,Word of Mouth,9
CUST00936,54,Female,Mumbai,Regular,45,ORD000936,2025-07-24,1121.68,5,UPI,46,No,PROD00936,Clothing,12343.04,4.2,In Stock,Social Media,7
CUST00937,50,Female,Chennai,Silver,90,ORD000937,2025-07-25,900.9,2,Credit Card,13,No,PROD00937,Groceries,8919.28,1.5,In Stock,Google Ads,8
CUST00938,39,Female,Pune,Gold,28,ORD000938,2025-07-26,4702.71,4,Credit Card,33,No,PROD00938,Electronics,12690.65,4.9,In Stock,Google Ads,5
CUST00939,38,Male,Chennai,Silver,96,ORD000939,2025-07-27,4604.71,1,UPI,48,No,PROD00939,Electronics,17271.3,3.2,In Stock,Google Ads,1
CUST00940,23,Female,Chennai,Silver,66,ORD000940,2025-07-28,4459.85,3,UPI,30,No,PROD00940,Clothing,1689.14,1.7,In Stock,Email Marketing,4
CUST00941,23,Male,Hyderabad,Regular,31,ORD000941,2025-07-29,3202.08,7,Net Banking,39,No,PROD00941,Clothing,15581.89,1.5,In Stock,Social Media,2
CUST00942,21,Female,Chennai,Silver,3,ORD000942,2025-07-30,4079.69,3,Wallet,41,No,PROD00942,Groceries,9911.28,3.4,In Stock,Word of Mouth,3
CUST00943,47,Female,Bangalore,Regular,8,ORD000943,2025-07-31,531.38,4,Net Banking,17,Yes,PROD00943,Electronics,11326.13,3.5,In Stock,Word of Mouth,3
CUST00944,28,Female,Hyderabad,Regular,24,ORD000944,2025-08-01,1806.99,2,Credit Card,29,No,PROD00944,Accessories,13113.23,1.2,Out of Stock,Word of Mouth,9
CUST00945,47,Male,Delhi,Silver,15,ORD000945,2025-08-02,1705.77,3,UPI,24,No,PROD00945,Clothing,18460.2,2.0,In Stock,Word of Mouth,10
CUST00946,48,Male,Chennai,Gold,43,ORD000946,2025-08-03,3251.1,9,Net Banking,18,No,PROD00946,Groceries,1228.73,4.2,Out of Stock,Email Marketing,4
CUST00947,41,Male,Chennai,Regular,31,ORD000947,2025-08-04,1908.6,3,Credit Card,7,No,PROD00947,Electronics,686.58,1.2,In Stock,Email Marketing,2
CUST00948,26,Male,Delhi,Silver,73,ORD000948,2025-08-05,912.83,5,Wallet,27,No,PROD00948,Electronics,3647.41,4.4,In Stock,Social Media,3
CUST00949,20,Male,Chennai,Silver,45,ORD000949,2025-08-06,3063.04,2,UPI,7,Yes,PROD00949,Clothing,19730.31,3.6,In Stock,Word of Mouth,3
CUST00950,48,Female,Delhi,Regular,66,ORD000950,2025-08-07,4109.04,4,Net Banking,30,No,PROD00950,Groceries,14330.02,2.7,In Stock,Google Ads,7
CUST00951,57,Female,Hyderabad,Regular,8,ORD000951,2025-08-08,2034.19,7,Wallet,2,No,PROD00951,Accessories,12331.36,2.4,In Stock,Email Marketing,8
CUST00952,54,Male,Bangalore,Regular,71,ORD000952,2025-08-09,834.89,7,Net Banking,2,No,PROD00952,Clothing,1036.08,1.1,In Stock,Social Media,6
CUST00953,53,Male,Delhi,Regular,57,ORD000953,2025-08-10,1144.1,3,Credit Card,43,No,PROD00953,Groceries,17594.29,4.3,In Stock,Social Media,4
CUST00954,41,Male,Mumbai,Regular,80,ORD000954,2025-08-11,1339.92,5,Wallet,21,No,PROD00954,Electronics,16273.86,1.6,In Stock,Email Marketing,6
CUST00955,48,Female,Delhi,Regular,99,ORD000955,2025-08-12,1639.51,1,Net Banking,16,No,PROD00955,Accessories,13329.52,2.2,In Stock,Google Ads,1
CUST00956,23,Female,Chennai,Regular,30,ORD000956,2025-08-13,3285.42,1,Wallet,35,No,PROD00956,Groceries,6848.7,3.3,Out of Stock,Google Ads,10
CUST00957,19,Female,Pune,Silver,74,ORD000957,2025-08-14,3084.54,5,Credit Card,16,No,PROD00957,Accessories,1503.05,2.0,In Stock,Word of Mouth,8
CUST00958,37,Female,Pune,Silver,18,ORD000958,2025-08-15,3541.18,9,Wallet,13,No,PROD00958,Groceries,11642.77,3.0,In Stock,Email Marketing,1
CUST00959,45,Other,Hyderabad,Platinum,69,ORD000959,2025-08-16,1940.01,1,Net Banking,8,No,PROD00959,Groceries,14421.92,4.2,In Stock,Google Ads,5
CUST00960,28,Female,Kolkata,Regular,93,ORD000960,2025-08-17,4155.19,1,Credit Card,29,Yes,PROD00960,Groceries,1975.38,2.9,Out of Stock,Email Marketing,2
CUST00961,21,Male,Hyderabad,Silver,39,ORD000961,2025-08-18,1179.62,4,UPI,20,No,PROD00961,Groceries,12711.98,4.8,In Stock,Social Media,6
CUST00962,32,Female,Kolkata,Gold,60,ORD000962,2025-08-19,2451.4,4,Net Banking,11,No,PROD00962,Accessories,5798.68,4.4,In Stock,Social Media,9
CUST00963,23,Male,Pune,Silver,98,ORD000963,2025-08-20,4044.51,2,Net Banking,36,No,PROD00963,Clothing,15308.46,2.3,In Stock,Social Media,5
CUST00964,47,Female,Pune,Regular,43,ORD000964,2025-08-21,1064.76,9,Credit Card,31,No,PROD00964,Accessories,10838.36,2.6,In Stock,Email Marketing,4
CUST00965,55,Male,Delhi,Silver,45,ORD000965,2025-08-22,727.34,9,Credit Card,10,No,PROD00965,Groceries,2667.83,2.7,In Stock,Word of Mouth,2
CUST00966,19,Female,Bangalore,Regular,23,ORD000966,2025-08-23,4441.68,2,UPI,19,No,PROD00966,Accessories,10577.74,3.5,In Stock,Word of Mouth,3
CUST00967,32,Female,Mumbai,Regular,69,ORD000967,2025-08-24,1846.06,9,Net Banking,34,No,PROD00967,Accessories,7975.16,2.1,Out of Stock,Google Ads,6
